"key","from","to","rho_ctrl","padj_ctrl","rho_low","padj_low","delta_rho","sig_ctrl","sig_low","edge_state"
"MG/DGDG||PE/DGDG","MG/DGDG","PE/DGDG",0.0736270220829835,0.20763679686179,-0.0924942532743595,0.108362820184989,-0.166121275357343,FALSE,FALSE,"stable_or_weak"
"DG/PE||MG/LPC","DG/PE","MG/LPC",-0.0735527236931396,0.208071289035145,0.135416459909715,0.0165252570479075,0.208969183602855,FALSE,TRUE,"gained_in_LI"
"DG/MG||PE/SQDG","DG/MG","PE/SQDG",-0.0735427993594781,0.208071289035145,0.0368640714981184,0.547000988468998,0.110406870857597,FALSE,FALSE,"stable_or_weak"
"MG/SQDG||TG/PA","MG/SQDG","MG/SQDG",-0.0735200002145802,0.208149361363061,0.201916737522833,0.000246005170404467,0.275436737737413,FALSE,TRUE,"gained_in_LI"
"DG/LPC||MG/PC","DG/LPC","MG/PC",-0.07350229734913,0.208190684963571,0.473900343596525,1.44290607256892e-20,0.547402640945655,FALSE,TRUE,"gained_in_LI"
"DG/DGDG||DG/LPE","DG/DGDG","DG/LPE",0.0731568232476175,0.21060765969753,-0.00227991448979537,0.971355481319989,-0.0754367377374129,FALSE,FALSE,"stable_or_weak"
"MG/SQDG||PA/PS","MG/SQDG","PA/PS",0.073014932098782,0.211554535597585,-0.157306053038858,0.00494243124285507,-0.23032098513764,FALSE,TRUE,"gained_in_LI"
"SQDG/PA||SQDG/PS","SQDG/PA","SQDG/PS",-0.0729897189267772,0.211650922224164,0.0589339119845717,0.318224110514685,0.131923630911349,FALSE,FALSE,"stable_or_weak"
"PG/PS||TG/MGDG","PG/PS","PG/PS",-0.0729285635734039,0.212010051339483,-0.507003092636949,8.40646027135065e-24,-0.434074529063545,FALSE,TRUE,"gained_in_LI"
"MG/DGDG||TG/MGDG","MG/DGDG","MG/DGDG",-0.0728620437153487,0.212408862137772,-0.135752009677566,0.0162497127806824,-0.0628899659622178,FALSE,TRUE,"gained_in_LI"
"MGDG/PG||PA/PS","MGDG/PG","PA/PS",0.0728472913274735,0.212428899561412,-0.169423396214269,0.00235439032097015,-0.242270687541743,FALSE,TRUE,"gained_in_LI"
"DG/DGDG||TG/DGDG","DG/DGDG","DG/DGDG",0.0727217619179177,0.213220174800308,0.140953969867577,0.0123678118951474,0.0682322079496595,FALSE,TRUE,"gained_in_LI"
"SQDG/LPE||TG/PG","SQDG/LPE","SQDG/LPE",0.0727153245122995,0.213220174800308,-0.0910426183074451,0.114338099250164,-0.163757942819745,FALSE,FALSE,"stable_or_weak"
"PC/LPE||TG/SQDG","PC/LPE","PC/LPE",0.0725758473905708,0.214088438032239,-0.0954820141569279,0.0970648338113989,-0.168057861547499,FALSE,FALSE,"stable_or_weak"
"LPE/PA||PC/LPE","LPE/PA","LPE/PA",-0.0725731651382299,0.214088438032239,-0.154155479439195,0.00591836389231523,-0.0815823143009648,FALSE,TRUE,"gained_in_LI"
"MGDG/LPE||TG/PG","MGDG/LPE","MGDG/LPE",0.0725125462353247,0.21444635775582,-0.09075266682939,0.115520972801498,-0.163265213064715,FALSE,FALSE,"stable_or_weak"
"MGDG/PG||TG/DGDG","MGDG/PG","MGDG/PG",-0.0719216460446166,0.218743614442951,-0.17030210208116,0.00222658515774751,-0.098380456036543,FALSE,TRUE,"gained_in_LI"
"LPC/PA||PE/PG","LPC/PA","LPC/PA",0.0719060889810392,0.218769613434945,0.317269413471881,2.75387756980824e-09,0.245363324490841,FALSE,TRUE,"gained_in_LI"
"DGDG/SQDG||TG/MG","DGDG/SQDG","DGDG/SQDG",0.071822402708002,0.219305544769414,0.139227940486185,0.0135440904058193,0.0674055377781831,FALSE,TRUE,"gained_in_LI"
"MG/PE||SQDG/LPE","MG/PE","SQDG/LPE",-0.0716874854152529,0.220099850706183,0.124142953320763,0.0291563689578145,0.195830438736015,FALSE,TRUE,"gained_in_LI"
"DGDG/LPC||PC/SQDG","DGDG/LPC","DGDG/LPC",0.0716831938115074,0.220099850706183,-0.338411999324072,1.81239131589587e-10,-0.41009519313558,FALSE,TRUE,"gained_in_LI"
"DG/SQDG||TG/DG","DG/SQDG","DG/SQDG",-0.0716802433339324,0.220099850706183,0.0719492732437282,0.217996819478893,0.143629516577661,FALSE,FALSE,"stable_or_weak"
"PE/PG||TG/PE","PE/PG","PE/PG",-0.0716013851151089,0.220601623780245,-0.520408453386478,3.24258992011155e-25,-0.448807068271369,FALSE,TRUE,"gained_in_LI"
"DGDG/PS||PC/LPC","DGDG/PS","DGDG/PS",-0.0713589095034883,0.222339135899884,0.0257700075907741,0.678615656496191,0.0971289170942624,FALSE,FALSE,"stable_or_weak"
"DG/SQDG||MG/PE","DG/SQDG","MG/PE",0.0712905120687944,0.222765156354877,0.0995416030749341,0.0827285577400119,0.0282510910061397,FALSE,FALSE,"stable_or_weak"
"PE/PA||TG/DGDG","PE/PA","PE/PA",-0.0710080708972939,0.224819245374727,-0.220288556706838,5.76257045543175e-05,-0.149280485809544,FALSE,TRUE,"gained_in_LI"
"PG/PA||TG/MG","PG/PA","PG/PA",-0.0708538413876901,0.225904421164855,-0.189891127377481,0.000593346837869828,-0.119037285989791,FALSE,TRUE,"gained_in_LI"
"DG/SQDG||LPE/PS","DG/SQDG","LPE/PS",0.0707701551146529,0.226408419223669,-0.0978177194954147,0.0886178785445274,-0.168587874610068,FALSE,FALSE,"stable_or_weak"
"PC/PE||PC/PS","PC/PE","PC/PS",-0.0707637177090346,0.226408419223669,0.430941926554566,7.41150529861636e-17,0.501705644263601,FALSE,TRUE,"gained_in_LI"
"MGDG/PA||MGDG/PS","MGDG/PA","MGDG/PS",-0.0706776174088906,0.226975488013852,0.105772207037694,0.064670518031997,0.176449824446584,FALSE,FALSE,"stable_or_weak"
"MGDG/LPC||TG/PG","MGDG/LPC","MGDG/LPC",0.0706360424976061,0.227201384938999,-0.022006002880739,0.72375119680007,-0.0926420453783451,FALSE,FALSE,"stable_or_weak"
"DG/SQDG||PC/PA","DG/SQDG","PC/PA",-0.0705349215843528,0.227885337926269,0.107742321382111,0.059836993689562,0.178277242966464,FALSE,FALSE,"stable_or_weak"
"MGDG/SQDG||TG/LPE","MGDG/SQDG","MGDG/SQDG",0.0704244127879063,0.228643094054401,0.0916885046711425,0.111604766653323,0.0212640918832362,FALSE,FALSE,"stable_or_weak"
"DG/MGDG||PC/PG","DG/MGDG","PC/PG",0.0703498461728283,0.229124795373678,-0.171814624176213,0.002017100026071,-0.242164470349042,FALSE,TRUE,"gained_in_LI"
"DGDG/MGDG||TG/PE","DGDG/MGDG","DGDG/MGDG",-0.0702103690510996,0.230109718475384,0.349829542863734,3.81011753692551e-11,0.420039911914833,FALSE,TRUE,"gained_in_LI"
"DGDG/PA||PE/DGDG","DGDG/PA","DGDG/PA",-0.0701057612098031,0.23082667707725,0.169687061619383,0.00231871223452534,0.239792822829186,FALSE,TRUE,"gained_in_LI"
"DGDG/LPC||MGDG/SQDG","DGDG/LPC","MGDG/SQDG",0.0698042760466819,0.233081024828229,0.290814626858466,6.26196329136719e-08,0.221010350811784,FALSE,TRUE,"gained_in_LI"
"DG/PA||DG/PC","DG/PA","DG/PA",-0.069744461819479,0.233453485568233,0.25395270116222,2.85721078566277e-06,0.323697162981699,FALSE,TRUE,"gained_in_LI"
"LPC/PG||TG/DG","LPC/PG","LPC/PG",-0.0696849158175103,0.233824228096953,0.105701932026361,0.0648336881504598,0.175386847843871,FALSE,FALSE,"stable_or_weak"
"LPE/PG||MGDG/SQDG","LPE/PG","LPE/PG",-0.0696320754463939,0.234142748839643,-0.129212946695599,0.022729624537089,-0.0595808712492054,FALSE,TRUE,"gained_in_LI"
"LPC/PG||TG/DGDG","LPC/PG","LPC/PG",-0.069598279066898,0.234312074118718,0.119198489355482,0.0365483239799154,0.18879676842238,FALSE,TRUE,"gained_in_LI"
"MGDG/PG||TG/LPC","MGDG/PG","MGDG/PG",0.069514861019095,0.234796352348512,0.29895231223563,2.4729857672413e-08,0.229437451216536,FALSE,TRUE,"gained_in_LI"
"LPE/PS||SQDG/PG","LPE/PS","LPE/PS",0.069512178766754,0.234796352348512,-0.0105621732681367,0.865572976320952,-0.0800743520348907,FALSE,FALSE,"stable_or_weak"
"MGDG/SQDG||PE/DGDG","MGDG/SQDG","MGDG/SQDG",0.06938611290673,0.235692081469654,0.101541222195102,0.076610145083636,0.0321551092883716,FALSE,FALSE,"stable_or_weak"
"DG/MG||SQDG/PA","DG/MG","SQDG/PA",0.0692179356849534,0.236922963697839,0.0390683464718994,0.521809713559607,-0.030149589213054,FALSE,FALSE,"stable_or_weak"
"DG/PG||PE/PS","DG/PG","PE/PS",0.069168045791412,0.237220840795316,-0.259854460987981,1.61886706873471e-06,-0.329022506779393,FALSE,TRUE,"gained_in_LI"
"PC/LPE||PG/PS","PC/LPE","PG/PS",-0.0686619047746774,0.241152698460759,0.227283066136296,3.20936585688552e-05,0.295944970910973,FALSE,TRUE,"gained_in_LI"
"DGDG/LPC||DGDG/SQDG","DGDG/LPC","DGDG/LPC",0.0681434253971745,0.245231007075582,0.234682059218767,1.68670093169885e-05,0.166538633821593,FALSE,TRUE,"gained_in_LI"
"DG/LPE||PE/DGDG","DG/LPE","PE/DGDG",-0.0679709565716523,0.246441842622199,-0.177758763588961,0.00137193648881836,-0.109787807017309,FALSE,TRUE,"gained_in_LI"
"DG/MGDG||LPC/PA","DG/MGDG","LPC/PA",0.0679696154454819,0.246441842622199,-0.228505636753294,2.89109048554646e-05,-0.296475252198776,FALSE,TRUE,"gained_in_LI"
"PE/PG||TG/PC","PE/PG","PE/PG",-0.0678861973976788,0.247020321081846,-0.253756360290863,2.91132195432099e-06,-0.185870162893185,FALSE,TRUE,"gained_in_LI"
"DGDG/PS||MGDG/SQDG","DGDG/PS","MGDG/SQDG",0.0676844920216404,0.248541799296326,0.0456750022128582,0.447524662487886,-0.0220094898087822,FALSE,FALSE,"stable_or_weak"
"DGDG/PS||PE/LPC","DGDG/PS","DGDG/PS",0.0676751041384471,0.248541799296326,-0.0558364469812591,0.345680217646196,-0.123511551119706,FALSE,FALSE,"stable_or_weak"
"DGDG/MGDG||MGDG/PA","DGDG/MGDG","MGDG/PA",0.0673926629669466,0.250758112458564,-0.276141365427377,3.09424437669645e-07,-0.343534028394323,FALSE,TRUE,"gained_in_LI"
"MGDG/SQDG||PC/PS","MGDG/SQDG","MGDG/SQDG",0.067224753970404,0.252040660178709,0.0627346635516776,0.286476327376557,-0.00449009041872642,FALSE,FALSE,"stable_or_weak"
"MG/PC||MGDG/LPC","MG/PC","MGDG/LPC",-0.0669916662419767,0.253868539653902,0.402229488145786,1.19792938018947e-14,0.469221154387763,FALSE,TRUE,"gained_in_LI"
"LPE/PA||SQDG/PG","LPE/PA","LPE/PA",0.0668253665968387,0.255148557529289,-0.0413348496999901,0.49635920175481,-0.108160216296829,FALSE,FALSE,"stable_or_weak"
"MG/LPE||TG/DG","MG/LPE","MG/LPE",-0.0668014945510044,0.255243840017389,-0.116088149540933,0.0418845523762433,-0.0492866549899282,FALSE,TRUE,"gained_in_LI"
"DG/LPE||PC/PG","DG/LPE","PC/PG",0.0664927673065627,0.25772175988607,-0.283056480187543,1.47627492393135e-07,-0.349549247494106,FALSE,TRUE,"gained_in_LI"
"DG/PE||SQDG/LPC","DG/PE","SQDG/LPC",-0.0664342942055303,0.258108023489498,0.0806923429742423,0.164543441691627,0.147126637179773,FALSE,FALSE,"stable_or_weak"
"DG/PG||PA/PS","DG/PG","PA/PS",0.0663498032567908,0.258713482494222,-0.126024285112695,0.0266546204944736,-0.192374088369486,FALSE,TRUE,"gained_in_LI"
"DGDG/PS||LPC/LPE","DGDG/PS","LPC/LPE",-0.0662140812883395,0.259751826015611,0.142628500004023,0.0113157899240406,0.208842581292363,FALSE,TRUE,"gained_in_LI"
"LPE/PS||TG/DG","LPE/PS","LPE/PS",-0.0660654845086516,0.260901893751776,-0.326748493244747,8.26044863539872e-10,-0.260683008736096,FALSE,TRUE,"gained_in_LI"
"DGDG/SQDG||MG/PC","DGDG/SQDG","DGDG/SQDG",-0.0660255189487717,0.261134417684007,0.0313611625954547,0.611260030923123,0.0973866815442263,FALSE,FALSE,"stable_or_weak"
"MG/PC||SQDG/LPE","MG/PC","SQDG/LPE",-0.0659297625402003,0.261759023687579,0.252236596114489,3.37157624460025e-06,0.31816635865469,FALSE,TRUE,"gained_in_LI"
"LPE/PS||MGDG/SQDG","LPE/PS","LPE/PS",0.0659268120626252,0.261759023687579,-0.0585790499998659,0.320956701347536,-0.124505862062491,FALSE,FALSE,"stable_or_weak"
"MGDG/LPE||PC/PE","MGDG/LPE","MGDG/LPE",-0.0657436142277393,0.263209243679548,-0.184547812489103,0.000865052039530364,-0.118804198261364,FALSE,TRUE,"gained_in_LI"
"DGDG/MGDG||TG/PG","DGDG/MGDG","DGDG/MGDG",0.0657218879837777,0.263287682628454,0.35871235794121,1.07208105010053e-11,0.292990469957433,FALSE,TRUE,"gained_in_LI"
"DGDG/LPE||MG/PG","DGDG/LPE","DGDG/LPE",0.0656626102070431,0.263686008788441,0.194509429458105,0.000425571074836162,0.128846819251062,FALSE,TRUE,"gained_in_LI"
"LPC/PA||LPC/PS","LPC/PA","LPC/PS",-0.065553442536767,0.264510501089975,-0.0458670514804692,0.445925158078129,0.0196863910562978,FALSE,FALSE,"stable_or_weak"
"LPE/PS||TG/MG","LPE/PS","LPE/PS",-0.0654279131272112,0.265476723522331,-0.333058760102033,3.6781741512135e-10,-0.267630846974822,FALSE,TRUE,"gained_in_LI"
"PC/MGDG||PC/PS","PC/MGDG","PC/PS",-0.065361393269156,0.265939183196039,0.541073061871515,1.57216412964005e-27,0.606434455140671,FALSE,TRUE,"gained_in_LI"
"PE/LPE||TG/DGDG","PE/LPE","PE/LPE",0.065238277886707,0.26688806549534,-0.155131282840827,0.00560273342210767,-0.220369560727534,FALSE,TRUE,"gained_in_LI"
"MGDG/SQDG||PC/PA","MGDG/SQDG","MGDG/SQDG",-0.0650411323396483,0.268477289632338,0.240871088270242,9.71778603727963e-06,0.305912220609891,FALSE,TRUE,"gained_in_LI"
"DGDG/PA||MG/PG","DGDG/PA","DGDG/PA",0.0650274528527095,0.26848697241901,0.105311127860287,0.0658345258113229,0.0402836750075774,FALSE,FALSE,"stable_or_weak"
"DG/LPC||DG/PC","DG/LPC","DG/LPC",0.0649035327945583,0.269448757155834,0.488059953704325,6.5901559592844e-22,0.423156420909766,FALSE,TRUE,"gained_in_LI"
"LPE/PA||PE/DGDG","LPE/PA","LPE/PA",-0.064790878196239,0.270315163934635,0.260583497174247,1.50982465045584e-06,0.325374375370486,FALSE,TRUE,"gained_in_LI"
"DG/PG||PC/PG","DG/PG","PC/PG",0.0646286019296123,0.271614582558276,-0.370323828325121,1.91124138951008e-12,-0.434952430254734,FALSE,TRUE,"gained_in_LI"
"DG/PA||MGDG/SQDG","DG/PA","MGDG/SQDG",0.0644679350143903,0.272834283894681,0.269132371835278,6.42955738506174e-07,0.204664436820887,FALSE,TRUE,"gained_in_LI"
"PE/MGDG||TG/PG","PE/MGDG","PE/MGDG",-0.0644590835816652,0.272834283894681,-0.138066256997326,0.0143906954305207,-0.0736071734156606,FALSE,TRUE,"gained_in_LI"
"DG/PS||MG/DGDG","DG/PS","MG/DGDG",0.0644454040947264,0.272834283894681,0.251768543080996,3.51758893017343e-06,0.18732313898627,FALSE,TRUE,"gained_in_LI"
"DGDG/PG||TG/DG","DGDG/PG","DGDG/PG",-0.0644381620134059,0.272834283894681,0.0139659514887842,0.822975821200904,0.0784041135021901,FALSE,FALSE,"stable_or_weak"
"DG/PG||LPC/PA","DG/PG","LPC/PA",0.0641525021390962,0.275222141181302,-0.0373554601269778,0.541412995025621,-0.101507962266074,FALSE,FALSE,"stable_or_weak"
"DG/MGDG||TG/LPC","DG/MGDG","DG/MGDG",-0.0641227291381119,0.275372656305722,0.15023751344479,0.00740821945773139,0.214360242582902,FALSE,TRUE,"gained_in_LI"
"MGDG/PA||TG/MG","MGDG/PA","MGDG/PA",-0.0639727912322536,0.276579248281582,-0.214965626936251,8.89284309574781e-05,-0.150992835703997,FALSE,TRUE,"gained_in_LI"
"PE/SQDG||TG/PG","PE/SQDG","PE/SQDG",-0.0638056869114133,0.27794087409529,-0.127520445468469,0.0247316440350844,-0.0637147585570556,FALSE,TRUE,"gained_in_LI"
"LPC/PA||MG/DGDG","LPC/PA","LPC/PA",-0.0637490913870195,0.278329132143314,-0.102555381805209,0.0735450535497677,-0.03880629041819,FALSE,FALSE,"stable_or_weak"
"MG/PG||TG/SQDG","MG/PG","MG/PG",-0.0636152469952068,0.279401575405735,0.080444771083174,0.165909431251502,0.144060018078381,FALSE,FALSE,"stable_or_weak"
"DG/SQDG||MG/LPE","DG/SQDG","MG/LPE",0.0635884244717975,0.27952713460731,0.0719650985325398,0.217996819478893,0.00837667406074229,FALSE,FALSE,"stable_or_weak"
"DG/MGDG||PE/PA","DG/MGDG","PE/PA",-0.0634808661529259,0.280369018529174,-0.34392107740712,8.58237804910865e-11,-0.280440211254194,FALSE,TRUE,"gained_in_LI"
"LPC/LPE||TG/MGDG","LPC/LPE","LPC/LPE",-0.0634577987827939,0.280461454037993,0.0196751255964659,0.753452053204256,0.0831329243792597,FALSE,FALSE,"stable_or_weak"
"DG/PA||PE/MGDG","DG/PA","PE/MGDG",-0.063371966707884,0.281111788088596,0.0864047357847331,0.135272689931861,0.149776702492617,FALSE,FALSE,"stable_or_weak"
"DG/PC||PC/PS","DG/PC","PC/PS",0.0633346834003449,0.281234906869148,-0.615966643509888,1.68269459242596e-37,-0.679301326910233,FALSE,TRUE,"gained_in_LI"
"DG/MG||MG/PE","DG/MG","MG/PE",-0.0633328058237063,0.281234906869148,-0.0338261524967746,0.582240037605476,0.0295066533269317,FALSE,FALSE,"stable_or_weak"
"LPC/PS||TG/SQDG","LPC/PS","LPC/PS",-0.0632654812899488,0.281721437399973,-0.323477486514976,1.25794652196256e-09,-0.260212005225028,FALSE,TRUE,"gained_in_LI"
"LPE/PA||MG/MGDG","LPE/PA","LPE/PA",0.063182867917848,0.282344797148228,-0.210864999557428,0.000122911532445316,-0.274047867475276,FALSE,TRUE,"gained_in_LI"
"DG/PE||MGDG/PA","DG/PE","MGDG/PA",0.0631160798345587,0.28282770874127,-0.177105903369177,0.00143142881347649,-0.240221983203736,FALSE,TRUE,"gained_in_LI"
"DG/SQDG||MG/PG","DG/SQDG","MG/PG",0.0629755298118936,0.283970880726759,0.331764036897063,4.32697546069042e-10,0.26878850708517,FALSE,TRUE,"gained_in_LI"
"PC/DGDG||SQDG/LPE","PC/DGDG","SQDG/LPE",-0.0628250554555672,0.285206154088792,-0.273598053757701,4.05587604711772e-07,-0.210772998302134,FALSE,TRUE,"gained_in_LI"
"DGDG/PS||DGDG/SQDG","DGDG/PS","DGDG/PS",-0.062669753045027,0.286488415792429,-0.119146185434833,0.0366244479382185,-0.0564764323898064,FALSE,TRUE,"gained_in_LI"
"DGDG/LPE||TG/PE","DGDG/LPE","DGDG/LPE",-0.0626477585758313,0.2865720870483,-0.00965396262549588,0.878696292168821,0.0529937959503354,FALSE,FALSE,"stable_or_weak"
"MGDG/SQDG||PC/PE","MGDG/SQDG","MGDG/SQDG",-0.0626252276561674,0.286660619480766,-0.0690610239230086,0.238458220119623,-0.0064357962668412,FALSE,FALSE,"stable_or_weak"
"DG/PA||PC/MGDG","DG/PA","PC/MGDG",0.0625713143841146,0.287031970374201,-0.312853353217764,4.75539456433466e-09,-0.375424667601879,FALSE,TRUE,"gained_in_LI"
"MG/LPE||PE/SQDG","MG/LPE","PE/SQDG",0.0625224973915096,0.287357630140854,-0.119294245764053,0.036412343598164,-0.181816743155563,FALSE,TRUE,"gained_in_LI"
"DG/PC||MGDG/LPC","DG/PC","MGDG/LPC",0.0623325939257713,0.288958983061722,0.403453668114189,9.75346198225443e-15,0.341121074188418,FALSE,TRUE,"gained_in_LI"
"DGDG/LPE||TG/DGDG","DGDG/LPE","DGDG/LPE",-0.0622537357069478,0.28955821020876,-0.128238752645371,0.0238592703337439,-0.0659850169384235,FALSE,TRUE,"gained_in_LI"
"DG/PC||LPC/LPE","DG/PC","LPC/LPE",0.0621475185142468,0.290406651342934,-0.28509472374142,1.18006741832184e-07,-0.347242242255667,FALSE,TRUE,"gained_in_LI"
"PC/LPE||TG/PS","PC/LPE","PC/LPE",-0.0621330343516057,0.290422586481758,0.0356052904745173,0.561875738643423,0.097738324826123,FALSE,FALSE,"stable_or_weak"
"MGDG/LPC||TG/MGDG","MGDG/LPC","MGDG/LPC",-0.0619659300307654,0.291827046425407,-0.241646259196773,9.07295074300964e-06,-0.179680329166007,FALSE,TRUE,"gained_in_LI"
"DG/MGDG||TG/PC","DG/MGDG","DG/MGDG",0.0619511776428903,0.291845370879842,0.498092113909892,6.7640806287315e-23,0.436140936267002,FALSE,TRUE,"gained_in_LI"
"MG/PG||TG/PA","MG/PG","MG/PG",0.0618503249548711,0.29264896586224,0.135884781168443,0.0161485990067867,0.0740344562135717,FALSE,TRUE,"gained_in_LI"
"DGDG/MGDG||SQDG/LPC","DGDG/MGDG","SQDG/LPC",0.0617462535640428,0.293483381032861,-0.173760866474796,0.0017830505469949,-0.235507120038839,FALSE,TRUE,"gained_in_LI"
"MGDG/LPE||TG/DGDG","MGDG/LPE","MGDG/LPE",-0.0617036057518219,0.29372962748227,-0.183901389674938,0.000904113557192355,-0.122197783923116,FALSE,TRUE,"gained_in_LI"
"LPE/PS||TG/MGDG","LPE/PS","LPE/PS",-0.0616885851387127,0.29372962748227,-0.312333532714091,5.06123597033132e-09,-0.250644947575378,FALSE,TRUE,"gained_in_LI"
"MG/DGDG||MG/LPE","MG/DGDG","MG/LPE",-0.0616671271199852,0.29372962748227,0.095055267809485,0.0984439657801389,0.15672239492947,FALSE,FALSE,"stable_or_weak"
"DG/SQDG||TG/PE","DG/SQDG","DG/SQDG",0.0616628355162397,0.29372962748227,0.154017879894105,0.0059618534358487,0.092355044377865,FALSE,TRUE,"gained_in_LI"
"DG/SQDG||LPC/PA","DG/SQDG","LPC/PA",-0.0616555934349192,0.29372962748227,0.0563246169073094,0.341537243061443,0.117980210342229,FALSE,FALSE,"stable_or_weak"
"DG/PC||MGDG/PA","DG/PC","MGDG/PA",-0.0616161643255074,0.293973774300609,0.22196415974422,5.02192792480238e-05,0.283580324069728,FALSE,TRUE,"gained_in_LI"
"MG/PS||MG/SQDG","MG/PS","MG/PS",0.0615753940899252,0.294230313116533,0.0167171377148819,0.789080724728474,-0.0448582563750433,FALSE,FALSE,"stable_or_weak"
"DGDG/SQDG||PE/MGDG","DGDG/SQDG","DGDG/SQDG",0.0614332347158556,0.295416595163547,-0.0160843943876552,0.796326548633037,-0.0775176291035108,FALSE,FALSE,"stable_or_weak"
"DG/MG||LPC/PS","DG/MG","LPC/PS",-0.0613232623698772,0.296309821478457,-0.217028547211665,7.54096846073974e-05,-0.155705284841787,FALSE,TRUE,"gained_in_LI"
"DG/MGDG||PC/PE","DG/MGDG","PC/PE",0.0611226298947752,0.298041018880646,0.0163890982535855,0.793431242696391,-0.0447335316411897,FALSE,FALSE,"stable_or_weak"
"MGDG/SQDG||TG/PC","MGDG/SQDG","MGDG/SQDG",0.0607294117015941,0.301567721008767,-0.0466440999836383,0.43709386422046,-0.107373511685232,FALSE,FALSE,"stable_or_weak"
"DG/LPE||PC/PE","DG/LPE","PC/PE",-0.0606902508174164,0.301812943537814,-0.186087961783269,0.000777930888310284,-0.125397710965852,FALSE,TRUE,"gained_in_LI"
"DG/PG||PG/PS","DG/PG","PG/PS",-0.0604072731954477,0.304335620849485,-0.236405138122584,1.44581933147127e-05,-0.175997864927137,FALSE,TRUE,"gained_in_LI"
"MG/SQDG||MGDG/PA","MG/SQDG","MGDG/PA",-0.060347995418713,0.304770577860869,0.16388669093211,0.00330802862527686,0.224234686350823,FALSE,TRUE,"gained_in_LI"
"SQDG/PG||TG/DG","SQDG/PG","SQDG/PG",-0.0600105680742233,0.307822891951879,-0.121781230134569,0.0326494801090369,-0.0617706620603453,FALSE,TRUE,"gained_in_LI"
"MG/LPC||TG/PE","MG/LPC","MG/LPC",-0.0599217855217383,0.308539556566569,0.00169491525423729,0.978524152951802,0.0616167007759756,FALSE,FALSE,"stable_or_weak"
"PE/LPE||TG/PS","PE/LPE","PE/LPE",0.05985767969079,0.309023739957065,-0.0544499907462294,0.358162418323132,-0.114307670437019,FALSE,FALSE,"stable_or_weak"
"DG/MGDG||LPC/PS","DG/MGDG","LPC/PS",0.059617081655808,0.311182570778424,-0.145649520815619,0.0095821563095623,-0.205266602471427,FALSE,TRUE,"gained_in_LI"
"PA/PS||PE/LPC","PA/PS","PA/PS",-0.0595948189613783,0.31127135885933,-0.516543327763189,8.43060391564077e-25,-0.456948508801811,FALSE,TRUE,"gained_in_LI"
"PC/PS||TG/PA","PC/PS","PC/PS",-0.0595274944276208,0.311788692068705,-0.267755303483441,7.38775951418631e-07,-0.20822780905582,FALSE,TRUE,"gained_in_LI"
"SQDG/LPC||TG/PG","SQDG/LPC","SQDG/LPC",0.0593040628076208,0.313795667521583,-0.0345605531877228,0.574659757372303,-0.0938646159953436,FALSE,FALSE,"stable_or_weak"
"MG/LPE||TG/DGDG","MG/LPE","MG/LPE",-0.0592292279673087,0.314387340219566,-0.12184882289356,0.0325554379380914,-0.0626195949262515,FALSE,TRUE,"gained_in_LI"
"DG/DGDG||MG/LPC","DG/DGDG","MG/LPC",0.0591538566765284,0.314984801769358,0.139641275571923,0.0132546678884337,0.0804874188953948,FALSE,TRUE,"gained_in_LI"
"DG/LPC||PC/SQDG","DG/LPC","PC/SQDG",0.0591364220363123,0.315027732931333,-0.336448858835742,2.35095423251714e-10,-0.395585280872054,FALSE,TRUE,"gained_in_LI"
"LPC/PA||PC/DGDG","LPC/PA","LPC/PA",0.0587745861955201,0.318380746461153,-0.070475375582384,0.228437703519328,-0.129249961777904,FALSE,FALSE,"stable_or_weak"
"MGDG/LPE||PC/PG","MGDG/LPE","MGDG/LPE",0.0587603702581131,0.318392583173267,-0.240127031470867,1.03757863167226e-05,-0.29888740172898,FALSE,TRUE,"gained_in_LI"
"LPC/PS||MG/SQDG","LPC/PS","LPC/PS",0.0587308654823629,0.31855191216286,-0.14670579178748,0.00903308240217802,-0.205436657269843,FALSE,TRUE,"gained_in_LI"
